Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
'2014',10,Sant Martí,73,la Verneda i la Pau,230,10124,6
'2014',10,Sant Martí,73,la Verneda i la Pau,230,10125,9
'2014',10,Sant Martí,73,la Verneda i la Pau,230,10126,..
'2014',10,Sant Martí,73,la Verneda i la Pau,230,10127,13
'2014',10,Sant Martí,73,la Verneda i la Pau,230,10128,12
'2014',10,Sant Martí,73,la Verneda i la Pau,230,10129,7
'2014',10,Sant Martí,73,la Verneda i la Pau,231,10130,8
'2014',10,Sant Martí,73,la Verneda i la Pau,231,10131,5
'2014',10,Sant Martí,73,la Verneda i la Pau,231,10132,7
'2014',10,Sant Martí,73,la Verneda i la Pau,231,10133,14
'2014',10,Sant Martí,73,la Verneda i la Pau,231,10134,13
'2014',10,Sant Martí,73,la Verneda i la Pau,231,10135,12
'2014',10,Sant Martí,73,la Verneda i la Pau,232,10136,7
'2014',10,Sant Martí,73,la Verneda i la Pau,232,10137,8
'2014',10,Sant Martí,73,la Verneda i la Pau,232,10138,6
'2014',10,Sant Martí,73,la Verneda i la Pau,232,10139,10
'2014',10,Sant Martí,73,la Verneda i la Pau,233,10140,11
'2014',10,Sant Martí,73,la Verneda i la Pau,233,10141,8
'2014',10,Sant Martí,73,la Verneda i la Pau,233,10142,18
'2014',10,Sant Martí,73,la Verneda i la Pau,233,10143,16
